subj_idx,stim,response,rt,condition,MotCon,pupil,baseline
22,0.0,0,2.0192,1,-1,0.894,-0.220
22,0.5,1,1.3000,1,1,1.413,-1.142
22,0.0,0,2.0405,1,-1,-0.453,0.009
22,0.0,1,1.6903,1,1,-0.386,-0.266
22,0.0,1,1.6031,1,1,-0.593,-0.432
22,0.0,1,2.2101,1,1,-0.409,0.690
22,1.5,1,2.1166,1,1,0.040,-0.015
22,0.0,0,1.7466,1,-1,0.484,-0.278
22,-1.5,0,1.1886,1,-1,0.118,-0.877
22,0.0,0,2.1309,1,-1,1.141,-0.583
22,0.0,0,2.5807,1,-1,0.834,-1.389
22,0.0,0,1.2141,1,-1,-0.144,0.886
22,1.5,1,1.0241,1,1,0.207,-0.739
22,0.0,1,2.2122,1,1,0.821,-1.499
22,-0.5,0,0.9472,0,0,0.165,1.108
22,0.0,0,1.5943,0,0,0.349,0.918
22,0.0,0,1.1148,0,0,0.126,0.966
22,1.5,1,1.2863,0,0,0.527,0.350
22,0.0,0,1.6902,0,0,0.248,0.884
22,0.0,0,1.3447,0,0,0.379,0.701
22,0.0,0,1.8287,0,0,0.495,-0.023
22,-1.5,0,0.8051,0,0,0.762,-0.913
22,0.0,1,1.1894,0,0,0.485,0.780
22,0.0,0,1.5305,0,0,0.001,1.158
22,0.5,1,1.7556,0,0,0.466,0.569
22,0.5,0,1.8394,0,0,0.002,1.056
22,0.5,1,1.3538,0,0,1.046,-0.380
22,-1.5,0,0.7906,0,0,0.629,0.291
22,0.0,1,1.5033,0,0,0.203,0.840
22,0.0,1,1.1377,0,0,0.256,0.732
22,1.5,1,1.7241,0,0,0.324,0.382
22,0.0,0,1.0374,0,0,0.701,-0.039
22,0.0,0,1.0786,0,0,-0.189,0.724
22,-0.5,0,1.9435,0,0,0.458,-0.446
22,0.0,0,0.8078,0,0,0.565,-0.790
22,0.0,0,1.3308,0,0,0.416,0.190
22,0.0,1,1.1299,0,0,-0.081,0.145
22,0.0,0,0.9339,0,0,0.187,-0.641
22,0.0,0,0.8915,-1,1,0.004,0.858
22,-0.5,0,1.0660,-1,1,0.128,0.682
22,0.0,0,1.2606,-1,1,0.611,-0.220
22,0.0,0,0.8468,-1,1,0.120,-0.737
22,0.0,0,0.7924,-1,1,0.287,1.197
22,0.5,0,0.6988,-1,1,0.021,0.894
22,0.0,1,1.4018,-1,-1,-0.269,1.280
22,0.0,1,1.2610,-1,-1,-0.334,0.765
22,0.0,0,0.8767,-1,1,0.003,-1.051
22,0.5,1,1.3733,-1,-1,0.439,-1.697
22,1.5,1,0.9094,-1,-1,0.833,0.141
22,0.0,0,1.6679,-1,1,0.132,0.941
22,0.0,0,0.9782,-1,1,-0.155,-0.129
22,0.0,1,0.9882,-1,-1,0.145,1.084
22,0.0,0,1.7493,-1,1,-0.069,-0.869
22,-1.5,0,1.6294,-1,1,1.092,-0.555
22,0.0,0,1.8926,-1,1,0.073,1.058
22,-0.5,0,0.7964,-1,1,-0.137,1.087
22,-0.5,0,0.8308,-1,1,0.378,0.263
22,0.0,0,0.8264,-1,1,0.010,1.056
22,1.5,1,0.9051,-1,-1,-0.039,-0.249
22,0.0,0,2.4566,-1,1,0.310,0.104
22,0.0,0,0.9804,-1,1,0.284,-0.830
22,-1.5,0,0.8063,-1,1,0.423,0.190
22,0.0,0,1.0640,-1,1,-0.782,0.517
22,0.0,0,0.8748,1,-1,0.500,-0.099
22,-0.5,0,1.1631,1,-1,0.743,-0.987
22,0.0,0,1.0901,1,-1,0.513,-0.418
22,0.0,0,0.8697,1,-1,0.152,0.020
22,0.0,0,1.6094,1,-1,-0.388,1.289
22,0.0,0,1.1011,1,-1,-0.173,1.137
22,-1.5,0,1.0050,1,-1,0.222,1.038
22,1.5,1,0.8541,1,1,0.005,0.312
22,-1.5,0,0.7823,1,-1,0.394,-0.947
22,0.0,0,0.8376,1,-1,0.227,0.709
22,1.5,1,0.8546,1,1,0.089,0.550
22,0.0,0,1.1682,1,-1,0.024,0.503
22,0.5,0,1.3954,1,-1,0.275,1.025
22,0.0,0,1.4589,1,-1,0.823,0.100
22,0.5,0,1.8298,1,-1,-0.858,1.268
22,0.0,1,0.9043,1,1,0.775,-1.116
22,0.0,0,1.1626,1,-1,0.010,-0.878
22,0.0,0,1.2558,1,-1,0.473,-1.604
22,0.0,1,1.8746,1,1,1.675,-1.692
22,0.0,0,0.9745,1,-1,0.522,-1.118
22,0.0,0,1.5802,1,-1,0.322,0.564
22,-0.5,0,1.0612,1,-1,-0.425,1.397
22,0.0,0,1.6863,1,-1,-0.408,1.503
22,0.0,1,1.2312,1,1,0.064,0.772
22,-0.5,0,0.7518,1,-1,0.203,-1.247
22,-0.5,0,1.1587,-1,1,0.743,0.290
22,0.5,0,1.4369,-1,1,-0.144,1.168
22,0.0,1,0.9882,-1,-1,0.102,0.427
22,0.0,0,2.0812,-1,1,0.839,-0.207
22,0.0,0,0.9022,-1,1,0.003,0.824
22,-1.5,0,1.0091,-1,1,-0.301,0.793
22,0.0,0,1.7201,-1,1,0.479,-0.387
22,0.0,0,0.7414,-1,1,0.384,-1.262
22,0.0,1,0.8151,-1,-1,-0.314,0.685
22,0.5,1,1.1775,-1,-1,-0.357,-1.048
22,0.0,1,1.6212,-1,-1,-0.266,-0.455
22,0.0,0,1.6587,-1,1,0.427,-0.458
22,-0.5,0,1.0324,-1,1,0.609,-0.481
22,0.0,1,1.8107,-1,-1,-0.661,0.805
22,0.0,0,1.5198,-1,1,0.389,-0.873
22,0.0,1,1.2211,-1,-1,-0.237,-0.205
22,0.0,0,1.2832,-1,1,0.885,-1.869
22,1.5,1,1.3306,-1,-1,-0.066,-1.772
22,0.0,0,0.8389,-1,1,0.177,-1.773
22,0.0,0,1.6355,-1,1,0.562,-0.478
22,0.0,0,1.3530,-1,1,-1.367,0.319
22,-1.5,0,1.5907,-1,1,0.058,-0.085
22,1.5,0,0.9674,-1,1,0.902,-1.900
22,0.0,0,1.8515,-1,1,0.024,0.265
22,-0.5,1,2.1091,-1,-1,0.917,-0.444
22,-1.5,0,0.9102,0,0,0.509,-0.832
22,0.0,1,0.8567,0,0,-0.231,0.286
22,0.0,0,2.0683,0,0,0.737,-0.234
22,0.0,1,1.8922,0,0,-0.448,-1.075
22,0.0,1,1.2980,0,0,0.212,-0.928
22,-1.5,0,1.6010,0,0,0.583,-1.850
22,-0.5,0,1.1101,0,0,0.354,-2.079
22,0.0,0,2.4697,0,0,2.222,-2.880
22,0.0,0,2.0003,0,0,0.578,-1.922
22,0.0,0,1.8072,0,0,2.016,-2.435
22,0.5,1,1.0138,0,0,-0.017,-1.041
22,1.5,1,1.1219,0,0,0.781,-1.603
22,-0.5,0,2.4391,0,0,0.938,-2.600
22,0.0,1,1.7315,0,0,-0.139,-2.815
22,0.0,1,1.6306,0,0,0.139,-3.423
22,0.5,1,2.1077,0,0,1.848,-1.702
22,0.0,1,1.0266,0,0,0.029,-0.238
22,0.0,1,1.9343,0,0,0.799,-2.562
22,1.5,1,1.1868,0,0,-0.767,-1.690
22,0.5,1,1.2052,0,0,-0.206,0.480
22,0.0,0,1.1561,0,0,0.585,-0.771
22,0.0,1,1.3120,0,0,0.349,-3.606
22,0.0,1,1.0243,0,0,0.033,-2.304
22,0.0,0,1.2968,0,0,1.245,-2.654
22,0.0,0,1.5738,0,0,0.083,0.072
22,0.0,1,1.6150,-1,-1,-0.193,0.162
22,0.0,0,1.0347,-1,1,-0.131,-0.630
22,-1.5,0,0.8106,-1,1,-0.068,0.203
22,0.0,1,0.8542,-1,-1,-0.651,-2.362
22,0.0,1,2.5453,-1,-1,-0.058,-2.819
22,-0.5,0,1.4769,-1,1,0.364,-3.400
22,0.0,1,0.8455,-1,-1,0.277,-0.176
22,0.0,0,0.9099,-1,1,0.304,-0.153
22,0.5,1,1.7823,-1,-1,-0.288,-0.235
22,0.0,1,2.0932,-1,-1,0.026,0.393
22,0.0,1,1.0862,-1,-1,0.103,-0.414
22,-1.5,0,0.8984,-1,1,-0.157,-1.283
22,0.0,0,1.6645,-1,1,-0.217,-0.077
22,0.0,0,2.0252,-1,1,-0.875,-2.074
22,0.0,0,2.1612,-1,1,1.058,-4.378
22,0.5,0,0.8284,-1,1,0.686,-1.288
22,0.0,1,1.7539,-1,-1,-0.613,0.562
22,1.5,1,1.1130,-1,-1,-0.115,0.098
22,0.0,0,1.1840,-1,1,0.781,-0.200
22,0.0,0,1.2077,-1,1,0.123,-0.497
22,0.5,1,1.1267,-1,-1,-0.250,0.970
22,-0.5,0,1.6819,-1,1,0.281,0.159
22,1.5,1,0.8236,-1,-1,-0.334,0.279
22,0.0,1,1.0140,-1,-1,-0.003,0.150
22,0.0,0,2.0501,-1,1,0.151,0.366
22,0.0,0,1.0653,0,0,0.688,0.405
22,0.0,0,0.9584,0,0,0.655,0.323
22,0.0,1,1.0969,0,0,-0.071,-1.056
22,1.5,1,1.4211,0,0,-0.417,-0.995
22,0.5,1,1.7779,0,0,1.046,-1.107
22,0.0,1,1.9834,0,0,-0.229,-0.381
22,0.5,1,1.1558,0,0,0.580,-1.746
22,0.0,1,1.4958,0,0,-0.656,-1.224
22,0.0,0,1.2450,0,0,0.087,-0.524
22,0.0,1,1.2849,0,0,-0.329,0.741
22,0.0,0,1.0203,0,0,-0.008,0.383
22,0.0,0,1.8922,0,0,-0.222,0.786
22,-0.5,0,1.0020,0,0,-0.313,0.515
22,0.0,1,0.9028,0,0,0.082,0.037
22,0.0,1,1.0658,0,0,0.206,0.164
22,0.0,1,0.9475,0,0,-0.157,0.482
22,0.0,1,1.0866,0,0,-0.110,-0.066
22,0.0,0,0.9262,0,0,0.482,0.126
22,-1.5,0,0.8000,0,0,-0.267,-0.615
22,0.0,0,1.2409,0,0,0.947,-1.939
22,-0.5,1,1.2149,0,0,0.245,-2.529
22,-0.5,0,1.2624,0,0,-0.279,0.804
22,1.5,1,0.7030,0,0,0.511,-0.057
22,0.0,1,0.9701,0,0,-0.089,0.636
22,-1.5,0,1.3612,0,0,-0.113,-1.002
22,0.0,0,1.2520,1,-1,0.776,-0.259
22,0.5,0,1.2773,1,-1,-0.786,0.900
22,0.5,1,1.3943,1,1,0.186,-1.063
22,-0.5,0,1.9733,1,-1,-0.245,0.209
22,0.0,0,1.5237,1,-1,-0.502,-0.283
22,0.0,0,1.1181,1,-1,0.339,-0.026
22,0.0,1,1.1291,1,1,0.358,0.369
22,0.0,0,1.2228,1,-1,-0.473,0.688
22,-1.5,0,0.8266,1,-1,-0.252,0.589
22,1.5,1,0.8098,1,1,0.009,0.261
22,0.0,0,1.6468,1,-1,0.591,-0.759
22,0.0,1,0.9825,1,1,-0.193,0.780
22,0.0,0,0.8526,1,-1,0.368,-0.304
22,1.5,1,0.8824,1,1,0.099,-1.490
22,0.0,1,1.2190,1,1,-0.192,-2.182
22,0.0,1,0.9088,1,1,0.238,-2.813
22,0.5,1,1.2624,1,1,0.236,0.247
22,0.0,0,1.5288,1,-1,-0.489,0.805
22,0.0,1,1.6901,1,1,0.364,0.232
22,0.0,0,1.2886,1,-1,0.400,0.242
22,-0.5,0,1.4189,1,-1,0.183,-0.194
22,-1.5,0,0.9686,1,-1,-0.024,-0.004
22,0.0,1,1.4491,1,1,0.641,-1.086
22,0.0,0,1.4945,1,-1,1.023,-0.817
22,0.0,0,1.5558,1,-1,-0.180,-0.485
23,0.0,0,2.4889,0,0,0.345,1.190
23,1.5,1,1.3765,0,0,-0.115,1.658
23,-1.5,0,1.4491,0,0,-0.123,1.733
23,0.0,1,2.8028,0,0,0.011,1.555
23,0.0,0,2.3106,0,0,-0.127,1.604
23,-0.5,0,2.5495,0,0,-0.073,1.523
23,0.0,1,2.2327,0,0,-0.231,1.211
23,-0.5,0,2.0886,0,0,-0.004,1.466
23,0.0,1,2.4094,0,0,0.584,0.775
23,0.5,1,1.4707,0,0,0.130,1.101
23,1.5,1,1.8497,0,0,0.094,1.127
23,0.0,1,1.7934,0,0,0.227,1.143
23,0.5,1,2.3557,0,0,0.265,1.223
23,0.0,1,2.4025,0,0,0.195,1.550
23,0.0,1,2.2099,0,0,0.199,1.380
23,0.0,0,2.0834,0,0,-0.284,1.684
23,0.0,1,1.4434,0,0,0.093,1.742
23,-0.5,1,2.1679,0,0,0.043,1.504
23,0.0,0,2.5103,0,0,0.264,1.360
23,0.0,0,1.7499,0,0,0.170,1.303
23,-1.5,0,1.6989,0,0,-0.063,1.583
23,0.0,1,1.6867,0,0,0.237,1.452
23,0.0,1,1.8810,0,0,0.086,1.580
23,0.0,0,2.7488,0,0,0.168,1.370
23,-0.5,0,1.8821,-1,1,-0.018,1.554
23,0.0,0,2.9709,-1,1,-0.009,1.346
23,-1.5,0,1.7570,-1,1,-0.126,1.386
23,0.0,1,1.8512,-1,-1,0.330,1.282
23,0.0,0,1.7063,-1,1,0.106,1.470
23,0.0,1,1.8822,-1,-1,0.503,1.156
23,-0.5,1,2.4619,-1,-1,0.503,0.892
23,0.0,1,2.6987,-1,-1,0.106,1.322
23,0.5,1,1.8693,-1,-1,0.239,0.888
23,0.0,0,2.3237,-1,1,0.443,0.860
23,0.0,0,1.8838,-1,1,0.388,0.849
23,0.0,1,1.5357,-1,-1,-0.005,1.080
23,1.5,1,1.6955,-1,-1,-0.418,1.211
23,0.0,0,2.3180,-1,1,0.275,0.903
23,-0.5,1,2.9143,-1,-1,-0.030,1.042
23,1.5,1,1.3506,-1,-1,0.021,0.908
23,0.0,1,2.7098,-1,-1,0.302,0.828
23,-1.5,0,0.9680,-1,1,0.221,0.833
23,0.0,0,1.8164,-1,1,-0.211,1.142
23,0.0,1,2.3167,-1,-1,0.005,1.226
23,0.0,1,1.4759,-1,-1,-0.167,1.106
23,0.5,1,1.5665,-1,-1,0.014,0.795
23,0.0,0,2.9573,-1,1,0.250,0.629
23,0.0,1,2.7332,-1,-1,0.449,1.001
23,0.5,1,1.3662,1,1,-0.045,1.299
23,0.0,1,1.8981,1,1,0.095,1.129
23,0.5,1,2.0776,1,1,0.394,0.427
23,0.0,1,1.5634,1,1,0.145,0.536
23,0.0,1,2.2804,1,1,0.060,0.525
23,-1.5,0,1.6155,1,-1,0.498,0.292
23,0.0,1,1.6399,1,1,-0.116,0.679
23,0.0,0,2.4635,1,-1,0.543,0.080
23,0.0,1,1.9640,1,1,-0.362,0.450
23,0.0,1,2.1343,1,1,0.936,-0.535
23,0.0,1,1.4571,1,1,0.542,-0.452
23,0.0,1,2.6809,1,1,0.416,0.206
23,0.0,0,1.8830,1,-1,0.058,0.313
23,0.0,1,2.3006,1,1,-0.084,0.538
23,0.0,1,1.7898,1,1,0.290,0.028
23,-1.5,0,1.1990,1,-1,0.097,-0.337
23,-0.5,1,1.9915,1,1,0.452,-0.273
23,-0.5,0,2.3145,1,-1,0.296,-0.533
23,0.0,0,2.1701,1,-1,0.040,0.262
23,1.5,1,1.5380,1,1,0.736,-1.188
23,0.5,1,1.4789,1,1,0.271,-0.684
23,0.0,1,2.6380,1,1,-0.203,0.136
23,1.5,1,1.4159,1,1,-0.188,-0.047
23,0.0,0,2.5981,1,-1,0.752,-1.087
23,0.0,0,1.5233,0,0,0.028,0.402
23,0.0,1,2.6465,0,0,-0.039,0.713
23,-0.5,0,2.3289,0,0,0.765,0.095
23,1.5,1,1.5871,0,0,0.474,0.500
23,0.5,1,1.2769,0,0,-0.049,0.955
23,0.0,1,2.1858,0,0,0.257,0.574
23,0.0,0,0.9607,0,0,-0.279,0.190
23,-1.5,0,1.1178,0,0,0.145,-0.308
23,0.0,1,2.1696,0,0,1.047,-0.234
23,0.0,1,1.9581,0,0,0.299,0.170
23,-1.5,0,1.6668,0,0,0.347,-0.088
23,0.5,1,1.6927,0,0,0.581,-0.875
23,1.5,1,2.4438,0,0,0.372,-0.670
23,0.0,1,1.4047,0,0,-0.259,-0.300
23,0.0,1,1.7918,0,0,0.420,-0.357
23,0.0,1,1.3824,0,0,0.426,-1.311
23,0.0,1,2.0846,0,0,0.779,-1.178
23,0.0,0,2.2035,0,0,-0.162,-0.610
23,0.0,0,2.2333,0,0,0.016,-0.480
23,-0.5,1,2.5348,0,0,0.746,-0.909
23,0.0,1,1.5334,0,0,0.279,-0.988
23,0.0,1,1.8623,0,0,0.366,-1.354
23,0.0,1,2.6642,0,0,0.389,-0.856
23,0.5,1,1.4837,0,0,0.138,-0.878
23,-1.5,0,1.2333,-1,1,-0.017,0.668
23,0.0,1,1.6023,-1,-1,0.110,0.160
23,1.5,1,1.4139,-1,-1,0.156,0.574
23,1.5,1,1.7178,-1,-1,0.249,0.523
23,0.0,0,1.8180,-1,1,-0.088,1.071
23,0.5,1,2.0401,-1,-1,0.152,0.659
23,-0.5,0,1.6777,-1,1,-0.588,1.028
23,0.0,1,1.9313,-1,-1,0.084,-0.366
23,0.0,1,2.2644,-1,-1,1.324,-1.200
23,0.0,1,1.4809,-1,-1,0.275,0.121
23,0.0,0,1.2386,-1,1,-0.910,0.391
23,0.0,1,1.5685,-1,-1,-0.033,0.040
23,0.5,1,2.0830,-1,-1,-0.357,0.152
23,0.0,0,1.9866,-1,1,0.778,-1.406
23,0.5,1,1.9722,-1,-1,0.140,-0.565
23,0.0,0,2.6378,-1,1,-0.134,0.223
23,0.0,0,2.8274,-1,1,0.419,-0.777
23,0.0,1,1.7392,-1,-1,-0.573,-0.670
23,0.0,1,2.5450,-1,-1,1.055,-1.160
23,0.0,1,2.1629,-1,-1,0.552,-0.829
23,-1.5,0,1.5593,-1,1,0.416,-0.870
23,0.0,0,2.4667,-1,1,0.586,-1.728
23,0.0,1,1.8006,-1,-1,0.581,-1.545
23,0.0,1,1.9941,-1,-1,0.430,-2.636
23,0.0,1,1.2360,1,1,-0.110,0.245
23,0.0,1,1.6411,1,1,0.060,0.862
23,0.0,1,1.3748,1,1,-0.157,-0.540
23,-0.5,1,2.7239,1,1,0.435,-0.444
23,0.0,1,1.5723,1,1,0.405,-0.859
23,0.5,1,1.5913,1,1,-0.041,-0.066
23,0.0,1,1.9623,1,1,0.330,-1.005
23,0.0,0,2.1234,1,-1,0.514,0.342
23,0.0,1,1.2364,1,1,-0.303,1.205
23,0.5,1,1.6419,1,1,-0.028,-1.625
23,0.0,1,1.8416,1,1,0.007,-2.416
23,-1.5,0,1.3555,1,-1,0.349,-1.240
23,0.0,0,2.2846,1,-1,0.068,0.213
23,0.0,1,1.3904,1,1,-0.046,0.054
23,-0.5,0,2.4146,1,-1,0.078,-0.397
23,0.0,1,1.6179,1,1,0.399,-0.416
23,0.0,1,1.9844,1,1,0.123,-0.386
23,1.5,1,1.4688,1,1,-0.344,-1.852
23,0.0,0,2.1108,1,-1,0.576,-0.877
23,-1.5,0,1.9249,1,-1,0.130,-1.401
23,-0.5,1,2.0587,1,1,0.695,-1.476
23,1.5,1,1.3738,1,1,0.047,-1.032
23,0.0,0,1.0556,-1,1,0.212,-0.105
23,0.0,1,1.6819,-1,-1,-0.145,0.258
23,0.0,0,1.9856,-1,1,-0.260,0.424
23,0.5,1,2.2794,-1,-1,-0.122,-0.073
23,-1.5,0,1.4959,-1,1,0.101,-0.243
23,0.5,1,1.9252,-1,-1,0.397,0.129
23,0.0,1,2.1576,-1,-1,0.526,-0.652
23,0.0,1,2.0140,-1,-1,-0.817,0.295
23,-0.5,0,1.4321,-1,1,0.417,-0.587
23,1.5,1,1.3585,-1,-1,-0.142,0.349
23,0.0,0,1.9161,-1,1,0.158,-0.256
23,-0.5,0,1.5564,-1,1,0.373,-0.462
23,0.0,1,2.2127,-1,-1,-0.371,0.589
23,0.0,0,1.4153,-1,1,0.069,-0.107
23,0.0,0,1.4749,-1,1,0.172,0.182
23,0.0,1,1.6175,-1,-1,-1.304,-0.073
23,0.0,0,2.4052,-1,1,0.397,-0.270
23,0.0,0,1.5136,-1,1,0.099,-0.295
23,0.0,1,2.5507,-1,-1,0.256,-0.675
23,0.0,1,2.6150,-1,-1,0.686,-0.368
23,0.0,0,2.3793,-1,1,0.121,-0.156
23,1.5,1,1.2412,-1,-1,0.221,-0.106
23,0.0,0,2.0295,-1,1,0.049,0.209
23,0.5,1,2.3023,-1,-1,0.475,0.084
23,-1.5,0,0.9562,-1,1,0.428,-0.334
23,0.5,1,1.2827,1,1,-0.352,-0.710
23,1.5,1,1.0552,1,1,-0.097,0.455
23,0.0,1,2.1268,1,1,-0.242,0.460
23,0.0,0,2.6679,1,-1,0.541,-0.261
23,0.0,0,2.4489,1,-1,-0.318,0.357
23,0.0,1,2.1141,1,1,-0.391,0.646
23,0.0,1,2.1171,1,1,0.402,-0.439
23,-1.5,0,1.1761,1,-1,-0.541,0.105
23,0.0,0,2.5792,1,-1,0.306,-0.387
23,-0.5,0,2.6378,1,-1,0.196,-0.096
23,0.0,1,1.4922,1,1,0.414,-0.001
23,0.0,1,1.7245,1,1,0.012,0.296
23,0.0,1,2.4981,1,1,0.958,-0.777
23,0.0,0,2.6099,1,-1,-0.193,0.223
23,0.0,1,1.4297,1,1,-0.217,0.212
23,1.5,1,1.7068,1,1,0.135,-0.740
23,0.5,1,1.7726,1,1,-0.025,0.226
23,0.0,1,2.1556,1,1,-0.918,-0.908
23,-0.5,0,2.4781,1,-1,0.756,-0.831
23,0.0,1,1.6670,1,1,0.045,0.768
23,0.0,1,1.9282,1,1,0.081,0.203
23,-0.5,0,2.0099,1,-1,0.396,-0.816
23,-1.5,0,1.5476,1,-1,0.214,-0.615
23,0.0,0,2.0020,1,-1,0.088,-0.016
23,0.0,0,1.7980,0,0,-0.272,0.838
23,0.0,0,1.4696,0,0,0.260,0.336
23,0.0,1,2.2409,0,0,0.506,-0.038
23,0.0,1,1.3297,0,0,0.668,-1.046
23,0.0,0,2.1434,0,0,-0.191,0.659
23,0.5,1,1.0598,0,0,0.179,-0.032
23,0.0,0,1.8974,0,0,0.198,0.368
23,0.0,1,1.5525,0,0,-1.056,-1.187
23,-0.5,0,2.2037,0,0,-1.042,-0.717
23,0.0,1,1.2346,0,0,0.528,-2.341
23,0.0,1,1.7272,0,0,1.152,-2.150
23,1.5,1,1.0109,0,0,-0.119,-0.565
23,0.0,1,2.1532,0,0,1.065,-2.151
23,0.5,1,1.3823,0,0,0.340,-1.635
23,0.0,0,2.8058,0,0,1.194,-1.795
23,0.0,0,1.9652,0,0,0.404,0.102
23,-1.5,0,1.2990,0,0,0.118,-1.247
23,0.0,0,2.2632,0,0,1.096,-1.872
23,-0.5,1,2.0073,0,0,0.796,-1.814
23,1.5,1,1.2495,0,0,0.203,-0.994
23,0.0,0,1.9419,0,0,0.449,-2.439
23,-0.5,0,1.9153,0,0,1.074,-1.144
23,0.0,1,2.2654,0,0,0.389,0.209
23,0.0,0,2.2851,-1,1,-0.618,0.941
23,-0.5,0,1.5980,-1,1,0.159,0.865
23,0.0,1,1.5903,-1,-1,0.020,0.127
23,0.0,0,1.6128,-1,1,-0.398,0.193
23,0.0,1,2.1464,-1,-1,0.841,-0.862
23,0.0,0,1.4650,-1,1,-0.121,0.294
23,0.0,1,1.5479,-1,-1,0.095,-0.055
23,0.5,1,1.2932,-1,-1,0.531,-0.318
23,-1.5,0,0.8342,-1,1,-0.488,0.590
23,0.0,1,2.2568,-1,-1,0.080,-0.809
23,-1.5,0,0.8004,-1,1,0.075,0.143
23,0.0,1,1.3576,-1,-1,-0.032,-0.286
23,0.0,1,1.6921,-1,-1,0.533,-0.399
23,0.0,1,1.7930,-1,-1,0.959,-1.032
23,-0.5,0,0.7087,-1,1,0.061,-0.409
23,0.0,0,1.6179,-1,1,0.096,-0.162
23,0.5,0,2.2222,-1,1,0.869,-1.544
23,0.0,1,2.3900,-1,-1,0.114,-0.597
23,-0.5,0,0.8271,-1,1,-0.043,0.093
23,1.5,1,1.1663,-1,-1,0.161,-1.268
23,0.0,0,1.1068,-1,1,-0.171,-2.641
23,0.0,0,2.3570,-1,1,1.930,-2.767
23,0.0,1,2.1170,-1,-1,0.504,-1.463
23,1.5,1,1.2561,-1,-1,-0.095,-2.263
23,-1.5,0,1.1443,1,-1,0.135,0.599
23,0.5,1,1.4987,1,1,-0.164,0.640
23,0.0,0,1.9704,1,-1,0.521,-0.011
23,1.5,1,1.0215,1,1,-0.064,0.774
23,-0.5,0,2.6740,1,-1,0.504,0.905
23,1.5,1,1.3765,1,1,-0.368,1.038
23,0.0,0,1.8096,1,-1,-0.187,0.476
23,0.0,0,2.0240,1,-1,0.020,0.505
23,0.0,1,0.9918,1,1,0.105,0.659
23,0.0,1,1.6753,1,1,0.096,-0.108
23,0.0,1,1.8256,1,1,-0.430,-1.226
23,0.0,1,1.9195,1,1,0.568,-1.398
23,0.0,1,2.0604,1,1,0.634,-0.525
23,0.0,1,1.6128,1,1,0.391,-0.711
23,0.0,0,2.4278,1,-1,0.470,-0.674
23,0.5,1,1.5050,1,1,0.201,0.075
23,0.0,1,2.0514,1,1,0.018,-0.755
23,0.5,0,1.4949,1,-1,0.045,-2.138
23,0.0,1,1.4820,1,1,1.287,-1.577
23,0.0,1,1.8163,1,1,-0.227,-0.272
23,0.0,1,1.5984,1,1,-0.098,-1.025
23,-0.5,0,2.1472,1,-1,0.679,-1.369
23,-1.5,0,0.8050,1,-1,0.156,-0.950
23,0.0,1,1.6233,1,1,0.606,-0.683
23,0.0,1,2.3312,1,1,0.507,-1.167
23,0.0,1,1.4330,0,0,-0.201,0.552
23,0.0,1,1.1214,0,0,0.160,-0.413
23,0.5,1,1.3284,0,0,0.422,-0.007
23,-0.5,0,1.8613,0,0,-0.139,0.249
23,0.0,1,2.2146,0,0,0.133,-0.201
23,0.0,0,1.5581,0,0,0.348,-0.683
23,0.0,0,1.0071,0,0,-0.007,-1.415
23,-0.5,0,2.7338,0,0,-0.818,-0.657
23,0.0,1,2.1075,0,0,0.262,-2.006
23,1.5,1,2.2404,0,0,0.651,-2.619
23,0.0,1,2.0403,0,0,-0.509,-2.565
23,0.0,0,2.3264,0,0,2.501,-2.766
23,-1.5,0,1.0051,0,0,-0.016,-0.497
23,0.0,1,2.2000,0,0,-0.611,-1.410
23,0.0,0,2.0615,0,0,0.594,-2.175
23,0.5,1,1.3069,0,0,-1.209,-1.326
23,-1.5,0,2.6477,0,0,0.828,-1.713
23,0.0,0,1.2868,0,0,-0.018,-0.003
23,0.0,1,1.5758,0,0,0.055,0.351
23,0.0,0,2.3748,0,0,0.157,-0.161
23,0.0,1,1.0675,0,0,-0.218,-0.557
23,1.5,1,1.0770,0,0,0.794,-1.193
23,0.0,1,2.0900,0,0,0.310,-0.591
23,0.0,1,1.9366,0,0,0.550,-2.119
23,0.5,1,2.2903,0,0,1.112,-1.869
24,0.0,0,2.9059,1,-1,0.126,2.099
24,0.0,0,1.4294,1,-1,-0.240,2.149
24,0.0,0,1.7942,1,-1,-0.248,1.981
24,0.0,0,1.7026,1,-1,-0.123,1.703
24,0.0,0,2.6257,1,-1,-0.111,1.568
24,0.0,1,1.7540,1,1,-0.630,1.696
24,-1.5,0,1.0527,1,-1,-0.187,1.437
24,0.0,1,1.4103,1,1,-0.208,1.480
24,1.5,1,1.1420,1,1,-0.076,1.375
24,1.5,1,1.3350,1,1,-0.354,1.179
24,0.5,1,1.3834,1,1,-0.160,1.158
24,-0.5,1,1.8686,1,1,-0.060,0.543
24,-0.5,0,1.4423,1,-1,-0.493,0.744
24,0.0,0,1.1083,1,-1,-0.006,0.400
24,0.0,1,1.6954,1,1,-0.553,0.841
24,0.0,0,2.2170,1,-1,-0.495,0.580
24,0.0,1,1.9280,1,1,0.618,0.058
24,0.0,0,2.2580,1,-1,0.123,0.489
24,-1.5,0,0.7315,1,-1,-0.132,1.506
24,-0.5,0,1.3190,1,-1,-0.427,1.308
24,0.0,0,1.0179,1,-1,0.201,0.853
24,0.0,0,1.5332,1,-1,-0.040,0.298
